EVENT_CREATED_AT,Agency_ID,Provider_ID,REQUEST
2025-05-08 17:18:52.118,3686,669,"{""sessionId"": ""20250529|20250601|en_US|US|USD|2A0C|3686|HyWGR|1746724715847GUOS"", ""hotelCode"": 126491, ""rateDetailCode"": ""669-126491|RFN|202505271000|5|M|R1200|46402"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""636f75727479617264203220717565656e2062656473|1""}]}, ""timeout"": 24000}"
2025-05-08 17:18:56.404,3686,669,"{""sessionId"": ""20250529|20250601|en_US|US|USD|2A0C|3686|HyWGR|1746724715847GUOS"", ""hotelCode"": 126491, ""rateDetailCode"": ""669-126491|RFN|202505271000|1|M|R1200|46402"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""3220717565656e2062656473|1""}]}, ""timeout"": 24000}"
2025-05-08 17:19:01.319,3686,1117,"{""sessionId"": ""20250524|20250526|en_US|US|USD|2A0C|3686|HyWGR|1746724720585XyOx"", ""hotelCode"": 170399, ""rateDetailCode"": ""1117-170399|NRFN|202505072318|1|R1200|67459"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""6e6f20766965772074776f20717565656e20726f6f6d|1""}]}, ""timeout"": 28000}"
2025-05-08 17:19:52.264,3686,31,"{""sessionId"": ""20250609|20250610|en_US|US|USD|1A0C|3686|HyWGR|1746724776401uqvS"", ""hotelCode"": 126824, ""rateDetailCode"": ""31-126824|RFN|202506072000|7|M|R1200|15085"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""726f6f6d2c2031206b696e6720626564202861646129|1""}]}, ""timeout"": 28000}"
2025-05-08 17:20:02.869,3686,1371,"{""sessionId"": ""20250510|20250511|en_US|GB|USD|2A1C17|3686|HyWGR|1746724753894tekQ"", ""hotelCode"": 186497, ""rateDetailCode"": ""1371-186497|NRFN|202505051000|1|R1200|10266"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""73756974652d3120646f75626c65206265642c206e6f6e2d736d6f6b696e672c2066616d696c7920726f6f6d2c20736f6661626564|1""}]}, ""timeout"": 28000}"
2025-05-08 17:20:19.648,3686,1117,"{""sessionId"": ""20250516|20250518|en_US|US|USD|4A0C|3686|HyWGR|1746724811394ElHx"", ""hotelCode"": 108580, ""rateDetailCode"": ""1117-108580|NRFN|202505072203|1|M|R1200|44754"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""31206b696e67206d6f62696c6974792061636365737369626c65203378332073687772206b697463686e65747465|1""}]}, ""timeout"": 28000}"
2025-05-08 17:20:46.911,3686,1371,"{""sessionId"": ""20250510|20250511|en_US|GB|USD|2A1C17|3686|HyWGR|1746724808102sLaZ"", ""hotelCode"": 186497, ""rateDetailCode"": ""1371-186497|NRFN|202505051000|1|M|R1200|10266"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""73756974652d3120646f75626c65206265642c206e6f6e2d736d6f6b696e672c2066616d696c7920726f6f6d2c20736f6661626564|1""}]}, ""timeout"": 28000}"
2025-05-08 17:21:19.113,3686,1371,"{""sessionId"": ""20250510|20250511|en_US|GB|USD|2A1C17|3686|HyWGR|1746724851372smmB"", ""hotelCode"": 186497, ""rateDetailCode"": ""1371-186497|NRFN|202505051000|2|M|R1200|13348"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""73756974652d3120646f75626c65206265642c206e6f6e2d736d6f6b696e672c2066616d696c7920726f6f6d2c20736f6661626564|1""}]}, ""timeout"": 28000}"
2025-05-08 17:21:25.626,3686,1063,"{""sessionId"": ""20250510|20250511|en_US|US|USD|2A0C|3686|HyWGR|1746724867514DEWD"", ""hotelCode"": 181542, ""rateDetailCode"": ""1063-181542|NRFN|202505070959|3|M|R1200|13651"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""3220717565656e206d6f62696c6974792061636365737369626c6520726f6c6c20696e2073686f7765722067726162206261722062616c636f6e79206d6963726f7761766520616e6420726566726967657261746f72206e6f6e2d736d6f6b696e67|1""}]}, ""timeout"": 28000}"
2025-05-08 17:21:27.998,3686,669,"{""sessionId"": ""20250517|20250519|en_US|FR|USD|2A0C|3686|HyWGR|1746724874266MpWT"", ""hotelCode"": 249659, ""rateDetailCode"": ""669-249659|NRFN|202505061000|1|M|R1200|40855"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""31206b696e6720626564|1""}]}, ""timeout"": 28000}"
2025-05-08 17:21:28.219,3686,1063,"{""sessionId"": ""20250510|20250511|en_US|US|USD|2A0C|3686|HyWGR|1746724867514DEWD"", ""hotelCode"": 181542, ""rateDetailCode"": ""1063-181542|NRFN|202505070959|5|M|R1200|13651"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""31206b696e6720626564206e6f6e2d736d6f6b696e672077616c6b20696e2073686f776572206d6963726f7761766520616e6420726566726967657261746f72|1""}]}, ""timeout"": 28000}"
2025-05-08 17:21:33.903,3686,1291,"{""sessionId"": ""20250517|20250519|en_US|FR|USD|2A0C|3686|HyWGR|1746724874266MpWT"", ""hotelCode"": 249659, ""rateDetailCode"": ""1291-249659|NRFN|202505071000|1|M|R1200|42728"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""3120782031206b696e6720626564|1""}]}, ""timeout"": 28000}"
2025-05-08 17:21:53.165,3686,319,"{""sessionId"": ""20250508|20250509|en_US|US|USD|2A0C|3686|HyWGR|1746724904463XLMm"", ""hotelCode"": 212232, ""rateDetailCode"": ""319-212232|NRFN|TD|1|M|R1200|5139"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""3120717565656e20626564|1""}]}, ""timeout"": 28000}"
2025-05-08 17:24:54.219,3686,1300,"{""sessionId"": ""20250518|20250520|en_US|US|USD|2A0C|3686|HyWGR|1746725017332Ixnl"", ""hotelCode"": 1700304998, ""rateDetailCode"": ""1300-1700304998|RFN|202505160800|4|R1200|67232"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""726f6f6d2c2031206b696e672062656420286368616d626572206b696e6729|1""}]}, ""timeout"": 28000}"
2025-05-08 17:25:28.587,3686,1065,"{""sessionId"": ""20250508|20250509|en_US|US|USD|2A0C|3686|HyWGR|1746725102795rWis"", ""hotelCode"": 202763, ""rateDetailCode"": ""1065-202763|NRFN|202505070959|1|M|R1200|6590"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""31206b696e672062656420736d6f6b696e6720726f6f6d206d6963726f7761766520616e6420726566726967657261746f7220636f6e74696e656e74616c20627265616b66617374|1""}]}, ""timeout"": 28000}"
2025-05-08 17:26:04.395,3686,1290,"{""sessionId"": ""20250519|20250522|en_US|US|USD|2A0C|3686|HyWGR|1746725127852ZjdJ"", ""hotelCode"": 469402, ""rateDetailCode"": ""1290-469402|RFN|202505141000|1|M|R1200|17308"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""64656c75786520726f6f6d2c203220646f75626c65732c206e6f6e2d736d6f6b696e67|1""}]}, ""timeout"": 28000}"
2025-05-08 17:27:52.530,3686,1059,"{""sessionId"": ""20250508|20250509|en_US|US|USD|2A0C|3686|HyWGR|1746725232459dGmU"", ""hotelCode"": 249087, ""rateDetailCode"": ""1059-249087|NRFN|202505061000|1|M|R1200|7410"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""636c617373696320646f75626c65|1""}]}, ""timeout"": 28000}"
2025-05-08 17:28:07.872,3686,457,"{""sessionId"": ""20250508|20250509|en_US|US|USD|2A0C|3686|HyWGR|1746725255939QeUV"", ""hotelCode"": 342070, ""rateDetailCode"": ""457-342070|NRFN|202505070900|1|M|R1200|10896"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""61726961206b696e67206d6f62696c6974792061636365737369626c6520772f726f6c6c2d696e2073686f776572202620636f6d6d756e69636174696f6e206665617475726573|1""}]}, ""timeout"": 28000}"
2025-05-08 17:28:20.626,3686,457,"{""sessionId"": ""20250510|20250511|en_US|US|USD|2A0C|3686|HyWGR|1746725277422BvaX"", ""hotelCode"": 204685, ""rateDetailCode"": ""457-204685|RFN|202505090600|3|M|R1200|12628"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""6f6e65206b696e672073747564696f|1""}]}, ""timeout"": 28000}"
2025-05-08 17:28:20.717,3686,669,"{""sessionId"": ""20250510|20250511|en_US|US|USD|2A0C|3686|HyWGR|1746725277422BvaX"", ""hotelCode"": 204685, ""rateDetailCode"": ""669-204685|RFN|202505081000|2|M|R1200|12649"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""717565656e2073747564696f|1""}]}, ""timeout"": 28000}"
2025-05-08 17:28:35.872,3686,669,"{""sessionId"": ""20250508|20250509|en_US|US|USD|1A0C|3686|HyWGR|1746725297973siSU"", ""hotelCode"": 204733, ""rateDetailCode"": ""669-204733|NRFN|202505071000|1|M|R1200|11498"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""64656c75786520322066756c6c206265647320736d6f6b652066726565|1""}]}, ""timeout"": 24000}"
2025-05-08 17:29:02.379,3686,1059,"{""sessionId"": ""20250508|20250509|en_US|US|USD|2A0C|3686|HyWGR|1746725321367TbZy"", ""hotelCode"": 120698, ""rateDetailCode"": ""1059-120698|NRFN|202505061000|1|M|R1200|8755"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""31206b696e6720626564206e6f6e736d6f6b696e67|1""}]}, ""timeout"": 28000}"
2025-05-08 17:29:04.131,3686,669,"{""sessionId"": ""20250609|20250611|en_US|US|USD|1A0C|3686|HyWGR|1746725321797YdEe"", ""hotelCode"": 169642, ""rateDetailCode"": ""669-169642|RFN|202506071000|1|M|R1200|68594"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""6b696e67207374756479206e6f6e2d736d6f6b696e67|1""}]}, ""timeout"": 28000}"
2025-05-08 17:29:09.705,3686,1371,"{""sessionId"": ""20250508|20250509|en_US|US|USD|2A0C|3686|HyWGR|1746725330281xxCg"", ""hotelCode"": 176558, ""rateDetailCode"": ""1371-176558|RFN|TD|1|M|R1200|10578"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""3220717565656e20626564732c206e6f6e2d736d6f6b696e67|1""}]}, ""timeout"": 24000}"
2025-05-08 17:29:10.539,3686,1059,"{""sessionId"": ""20250508|20250509|en_US|US|USD|2A0C|3686|HyWGR|1746725325638hzqP"", ""hotelCode"": 120698, ""rateDetailCode"": ""1059-120698|NRFN|202505061000|1|M|R1200|8755"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""31206b696e6720626564206e6f6e736d6f6b696e67|1""}]}, ""timeout"": 28000}"
2025-05-08 17:29:12.459,3686,319,"{""sessionId"": ""20250508|20250509|en_US|US|USD|2A0C|3686|HyWGR|1746725320827YBXc"", ""hotelCode"": 479822, ""rateDetailCode"": ""319-479822|NRFN|TD|1|M|R1200|11620"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""3220646f75626c652062656473|1""}]}, ""timeout"": 28000}"
2025-05-08 17:29:17.888,3686,319,"{""sessionId"": ""20250508|20250509|en_US|US|USD|2A0C|3686|HyWGR|1746724323788MEkw"", ""hotelCode"": 479822, ""rateDetailCode"": ""319-479822|NRFN|TD|1|M|R1200|11620"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""3220646f75626c652062656473|1""}]}, ""timeout"": 28000}"
2025-05-08 17:30:08.101,3686,1063,"{""sessionId"": ""20250508|20250509|en_US|US|USD|2A0C|3686|HyWGR|1746725389500DPHs"", ""hotelCode"": 269726, ""rateDetailCode"": ""1063-269726|NRFN|202505070959|1|M|R1200|8757"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""31206b696e67206265642c206e6f6e736d6f6b696e67|1""}]}, ""timeout"": 28000}"
2025-05-08 17:30:08.272,3686,640,"{""sessionId"": ""20250508|20250509|en_US|US|USD|2A0C|3686|HyWGR|1746725389500DPHs"", ""hotelCode"": 269726, ""rateDetailCode"": ""640-269726|NRFN|202505082100|3|M|R1200|8874"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""726f6f6d2c203220717565656e20626564732c206e6f6e20736d6f6b696e67|1""}]}, ""timeout"": 28000}"
2025-05-08 17:30:08.587,3686,1065,"{""sessionId"": ""20250508|20250509|en_US|US|USD|2A0C|3686|HyWGR|1746725389500DPHs"", ""hotelCode"": 269726, ""rateDetailCode"": ""1065-269726|NRFN|202505070959|1|M|R1200|8757"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""31206b696e67206265642c206e6f6e736d6f6b696e67|1""}]}, ""timeout"": 28000}"
2025-05-08 17:30:27.632,3686,1117,"{""sessionId"": ""20250510|20250511|en_US|US|USD|2A0C|3686|HyWGR|1746725401701DyFk"", ""hotelCode"": 240299, ""rateDetailCode"": ""1117-240299|RFN|202505081000|1|M|R1200|15438"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""6b696e6720726f6f6d|1""}]}, ""timeout"": 28000}"
2025-05-08 17:31:22.849,3686,1059,"{""sessionId"": ""20250508|20250509|en_US|US|USD|2A0C|3686|HyWGR|1746725389500DPHs"", ""hotelCode"": 269726, ""rateDetailCode"": ""1059-269726|NRFN|202505061000|1|M|R1200|9561"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""6b696e6720626564206e6f6e20736d6f6b696e67|1""}]}, ""timeout"": 28000}"
2025-05-08 17:32:25.954,3686,319,"{""sessionId"": ""20250508|20250509|en_US|US|USD|2A0C|3686|HyWGR|1746725527540NodF"", ""hotelCode"": 150556, ""rateDetailCode"": ""319-150556|NRFN|196912311000|4|M|R1200|7248"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""73747564696f203120646f75626c6520626564|1""}]}, ""timeout"": 28000}"
2025-05-08 17:32:37.830,3686,319,"{""sessionId"": ""20250508|20250509|en_US|US|USD|2A0C|3686|HyWGR|1746725538599RBZr"", ""hotelCode"": 150556, ""rateDetailCode"": ""319-150556|NRFN|196912311000|4|M|R1200|7248"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""73747564696f203120646f75626c6520626564|1""}]}, ""timeout"": 28000}"
2025-05-08 17:32:43.285,3686,77,"{""sessionId"": ""20250508|20250509|en_US|GB|USD|2A0C|3686|HyWGR|1746725549821stoT"", ""hotelCode"": 922473, ""rateDetailCode"": ""77-922473|NRFN|202201020000|2|R1200|8376"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""646f75626c65206f72207477696e20726f6f6d|1""}]}, ""timeout"": 24000}"
2025-05-08 17:32:43.307,3686,1300,"{""sessionId"": ""20250508|20250509|en_US|GB|USD|2A0C|3686|HyWGR|1746725549821stoT"", ""hotelCode"": 922473, ""rateDetailCode"": ""1300-922473|NRFN|202201011000|1|R1200|8281"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""646f75626c65206f72207477696e20726f6f6d|1""}]}, ""timeout"": 24000}"
2025-05-08 17:32:43.323,3686,1300,"{""sessionId"": ""20250508|20250509|en_US|GB|USD|2A0C|3686|HyWGR|1746725549821stoT"", ""hotelCode"": 922473, ""rateDetailCode"": ""1300-922473|NRFN|202201011000|2|R1200|8281"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""646f75626c65206f72207477696e20726f6f6d|1""}]}, ""timeout"": 24000}"
2025-05-08 17:32:43.336,3686,31,"{""sessionId"": ""20250508|20250509|en_US|GB|USD|2A0C|3686|HyWGR|1746725549821stoT"", ""hotelCode"": 922473, ""rateDetailCode"": ""31-922473|NRFN|202201020000|2|R1200|8376"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""646f75626c65206f72207477696e20726f6f6d|1""}]}, ""timeout"": 24000}"
2025-05-08 17:32:43.343,3686,31,"{""sessionId"": ""20250508|20250509|en_US|GB|USD|2A0C|3686|HyWGR|1746725549821stoT"", ""hotelCode"": 922473, ""rateDetailCode"": ""31-922473|NRFN|202201020000|1|R1200|8376"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""646f75626c65206f72207477696e20726f6f6d|1""}]}, ""timeout"": 24000}"
2025-05-08 17:32:43.376,3686,77,"{""sessionId"": ""20250508|20250509|en_US|GB|USD|2A0C|3686|HyWGR|1746725549821stoT"", ""hotelCode"": 922473, ""rateDetailCode"": ""77-922473|NRFN|202201020000|1|R1200|8376"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""646f75626c65206f72207477696e20726f6f6d|1""}]}, ""timeout"": 24000}"
2025-05-08 17:32:44.481,3686,1300,"{""sessionId"": ""20250508|20250509|en_US|GB|USD|2A0C|3686|HyWGR|1746723870190xfvX"", ""hotelCode"": 922473, ""rateDetailCode"": ""1300-922473|NRFN|202201011000|1|M|R1200|8087"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""646f75626c65206f72207477696e20726f6f6d|1""}]}, ""timeout"": 24000}"
2025-05-08 17:32:44.481,3686,1300,"{""sessionId"": ""20250508|20250509|en_US|GB|USD|2A0C|3686|HyWGR|1746723870190xfvX"", ""hotelCode"": 922473, ""rateDetailCode"": ""1300-922473|NRFN|202201011000|1|M|R1200|8087"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""646f75626c65206f72207477696e20726f6f6d|1""}]}, ""timeout"": 28000}"
2025-05-08 17:34:44.199,3686,431,"{""sessionId"": ""20250508|20250510|en_US|US|USD|2A0C|3686|HyWGR|1746725665578Ylng"", ""hotelCode"": 111828, ""rateDetailCode"": ""431-111828|NRFN|202505070900|1|M|R1200|17571"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""7374616e6461726420726f6f6d2c2031206b696e6720626564|1""}]}, ""timeout"": 28000}"
2025-05-08 17:35:25.064,3686,1117,"{""sessionId"": ""20250508|20250509|en_US|US|USD|2A0C|3686|HyWGR|1746725704002gboX"", ""hotelCode"": 108650, ""rateDetailCode"": ""1117-108650|NRFN|202505031000|2|M|R1200|18306"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""7374616e646172642074776f20717565656e20726f6f6d|1""}]}, ""timeout"": 28000}"
2025-05-08 17:35:25.204,3686,1117,"{""sessionId"": ""20250508|20250509|en_US|US|USD|2A0C|3686|HyWGR|1746725704002gboX"", ""hotelCode"": 108650, ""rateDetailCode"": ""1117-108650|NRFN|202505031000|1|M|R1200|17495"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""7374616e64617264206b696e6720726f6f6d|1""}]}, ""timeout"": 28000}"
2025-05-08 17:35:25.251,3686,1117,"{""sessionId"": ""20250508|20250509|en_US|US|USD|2A0C|3686|HyWGR|1746725704002gboX"", ""hotelCode"": 108650, ""rateDetailCode"": ""1117-108650|NRFN|202505031000|3|M|R1200|19211"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""7761746572207061726b206b696e6720726f6f6d|1""}]}, ""timeout"": 28000}"
2025-05-08 17:35:48.024,3686,319,"{""sessionId"": ""20250508|20250509|en_US|US|USD|2A0C|3686|HyWGR|1746725731048PygA"", ""hotelCode"": 129364, ""rateDetailCode"": ""319-129364|NRFN|TD|1|M|R1200|9079"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""3120717565656e206265642c2061636365737369626c652c2062617468747562|1""}]}, ""timeout"": 28000}"
2025-05-08 17:37:31.499,3686,1237,"{""sessionId"": ""20250510|20250511|en_US|US|USD|2A0C|3686|HyWGR|1746725741264rolG"", ""hotelCode"": 509524, ""rateDetailCode"": ""1237-509524|RFN|202505082200|1|M|R1200|16900"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""31206b696e6720626564202d2031206b696e67206265642c206e6f6e2d736d6f6b696e672c20666c61742073637265656e2074656c65766973696f6e2c206d6963726f7761766520616e6420726566726967657261746f722c20636f66666565206d616b65722c20736166652c2066756c6c20627265616b66617374|1""}]}, ""timeout"": 28000}"
2025-05-08 17:37:35.409,3686,431,"{""sessionId"": ""20250519|20250523|en_US|US|USD|2A0C|3686|HyWGR|1746725726836Rnhg"", ""hotelCode"": 454244, ""rateDetailCode"": ""431-454244|NRFN|202505060200|3|M|R1200|145282"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""6b696e6720726f6f6d207769746820636974792076696577|1""}]}, ""timeout"": 28000}"
2025-05-08 17:38:00.521,3686,1065,"{""sessionId"": ""20250508|20250509|en_US|US|USD|2A0C|3686|HyWGR|1746725866313LQEG"", ""hotelCode"": 535942, ""rateDetailCode"": ""1065-535942|NRFN|202505070959|3|M|R1200|5949"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""3120646f75626c652062656420206e6f20736d6f6b696e67202061636365737369626c6520726f6f6d|1""}]}, ""timeout"": 28000}"
2025-05-08 17:42:02.995,3686,669,"{""sessionId"": ""20251006|20251008|en_US|US|USD|2A0C|3686|HyWGR|1746726104957KayD"", ""hotelCode"": 131554, ""rateDetailCode"": ""669-131554|NRFN|202505071000|4|M|R1200|43186"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""68656172696e672061636365737369626c652064656c757865206b696e6720747562|1""}]}, ""timeout"": 28000}"
2025-05-08 17:42:03.023,3686,669,"{""sessionId"": ""20251006|20251008|en_US|US|USD|2A0C|3686|HyWGR|1746726104957KayD"", ""hotelCode"": 131554, ""rateDetailCode"": ""669-131554|NRFN|202505071000|2|M|R1200|43186"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""64656c757865206b696e67|1""}]}, ""timeout"": 28000}"
2025-05-08 17:42:03.138,3686,669,"{""sessionId"": ""20251006|20251008|en_US|US|USD|2A0C|3686|HyWGR|1746726104957KayD"", ""hotelCode"": 131554, ""rateDetailCode"": ""669-131554|NRFN|202505071000|3|M|R1200|43186"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""6d6f62696c6974792061636365737369626c652064656c757865206b696e6720726f6c6c2d696e2073686f776572|1""}]}, ""timeout"": 28000}"
2025-05-08 17:44:18.683,3686,1059,"{""sessionId"": ""20250508|20250509|en_US|US|USD|2A0C|3686|HyWGR|1746726240173VAhM"", ""hotelCode"": 269726, ""rateDetailCode"": ""1059-269726|NRFN|202505061000|1|M|R1200|9561"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""6b696e6720626564206e6f6e20736d6f6b696e67|1""}]}, ""timeout"": 28000}"
2025-05-08 17:44:19.482,3686,1290,"{""sessionId"": ""20250510|20250511|en_US|US|USD|2A0C|3686|HyWGR|1746726221937yOqF"", ""hotelCode"": 881007, ""rateDetailCode"": ""1290-881007|NRFN|202505071000|3|M|R1200|15071"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""3220717565656e2068656172696e672061636365737369626c6520726f6f6d2c7669732066697265616c726d2f646f6f722f70686e20616c72742c636f6d7020776966692d20686474762077697468206869646566206368616e6e656c732c|1""}]}, ""timeout"": 28000}"
2025-05-08 17:45:00.492,3686,431,"{""sessionId"": ""20250509|20250510|en_US|US|USD|2A0C|3686|HyWGR|1746726280843TyyC"", ""hotelCode"": 228861, ""rateDetailCode"": ""431-228861|NRFN|202505060200|1|R1200|19038"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""7375697465202d206b696e6720626564202d2061636365737369626c65|1""}]}, ""timeout"": 28000}"
2025-05-08 17:45:12.402,3686,431,"{""sessionId"": ""20250510|20250511|en_US|US|USD|2A0C|3686|HyWGR|1746726296198PIsy"", ""hotelCode"": 194282, ""rateDetailCode"": ""431-194282|NRFN|202505060200|1|R1200|10391"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""646f75626c6520726f6f6d206b696e6720626564202d2064656c757865|1""}]}, ""timeout"": 28000}"
2025-05-08 17:45:33.292,3686,1059,"{""sessionId"": ""20250508|20250511|en_US|US|USD|2A0C|3686|HyWGR|1746726312132pnwh"", ""hotelCode"": 169126, ""rateDetailCode"": ""1059-169126|NRFN|202505061000|1|M|R1200|15754"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""64656c757865206b696e672e|1""}]}, ""timeout"": 28000}"
2025-05-08 17:47:01.371,3686,1116,"{""sessionId"": ""20250508|20250510|en_US|US|USD|2A0C|3686|HyWGR|1746726405921gQWo"", ""hotelCode"": 1740386, ""rateDetailCode"": ""1116-1740386|NRFN|202505070959|1|M|R1200|52459"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""6d6f62696c6974792f68656172696e672061636365737369626c652d64656c757865206b696e67207769746820747562|1""}]}, ""timeout"": 28000}"
2025-05-08 17:47:01.814,3686,1117,"{""sessionId"": ""20250508|20250510|en_US|US|USD|2A0C|3686|HyWGR|1746726405921gQWo"", ""hotelCode"": 1740386, ""rateDetailCode"": ""1117-1740386|NRFN|202505070959|1|M|R1200|52459"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""6d6f62696c6974792f68656172696e672061636365737369626c652d64656c757865206b696e67207769746820747562|1""}]}, ""timeout"": 28000}"
2025-05-08 17:47:04.504,3686,1371,"{""sessionId"": ""20250510|20250511|en_US|US|USD|2A0C|3686|HyWGR|1746726402706CvrN"", ""hotelCode"": 176692, ""rateDetailCode"": ""1371-176692|RFN|TD|1|M|R1200|9316"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""3220646f75626c652062656473|1""}]}, ""timeout"": 24000}"
2025-05-08 17:47:08.913,3686,669,"{""sessionId"": ""20250508|20250509|en_US|US|USD|2A0C|3686|HyWGR|1746726407122yWFn"", ""hotelCode"": 143104, ""rateDetailCode"": ""669-143104|NRFN|202505071000|1|M|R1200|6774"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""3220646f75626c6520626564732c206e6f6e736d6f6b696e67|1""}]}, ""timeout"": 28000}"
