providerId,HOTEL_NAME,SUPPLIER_HOTEL_ID,hotelErrorCount
1371,Econo Lodge New Reno-Sparks Convention Center,194572,2
1371,Extended Stay America Select Suites - Atlanta - Chamblee,524747,1
1371,Extended Stay America Suites Austin North Central,149462,1
1371,Extended Stay America Suites Detroit Madison Heights,134408,1
1371,Fairmont Monte Carlo,177987,2
1371,"Fairmont Resort & Spa Blue Mountains, MGallery By Sofitel",171022,1
1371,Fairmont Royal York,169544,3
1371,Four Points By Sheraton Manhattan SoHo Village,275398,2
1371,German Village Inn Columbus,272701,1
1371,Gran Hotel Miramar GL,650288,2
1371,H2 Hotel München Olympiapark,1704171,2
1371,Hampton Inn & Suites Clinton - I-26,231187,2
1371,Hampton Inn Boston-Logan Airport,193340,1
1371,Hampton Inn Carbondale,170346,1
1371,Hampton Inn Jupiter/Juno Beach,116918,2
1371,Hampton Inn Manhattan/Times Square South,273466,1
1371,Hampton Inn Manning,238566,1
1371,Hilton Concord,112866,1
1371,Hilton Garden Inn Columbia Airport,337679,1
1371,Hilton Garden Inn New York/Times Square Central,454244,2
1371,Hilton Geneva Hotel And Conference Centre,108177,1
1371,Hilton Grand Vacations Club Ocean Enclave Myrtle Beach,230162,2
1371,Hilton London Kensington,163527,2
1371,Hilton London Metropole,170309,1
1371,Hilton Los Angeles Airport,112870,1
1371,Hilton New York Times Square,163777,1
1371,Hilton Tanger City Center Hotel & Residences,657987,2
1371,Hilton Tokyo,235252,4
1371,Hilton Toronto,105320,1
1371,Homewood Suites By Hilton Kansas City Speedway,778214,5
1371,Horseshoe Las Vegas,107128,1
1371,Hotel Primus Valencia,255660,2
1371,Hotel Rio Badajoz,127973,2
1371,Hotel Ritual Torremolinos- Adults Only,309997,4
1371,Hotel Rott,1700020988,1
1371,Hotel Unique Dortmund Hauptbahnhof,326875,2
1371,Hotel Victoria,132916,2
1371,Hyatt Place Lexington,268124,1
1371,ICON Hotel,673368,2
1371,Ibis Amsterdam Centre,130948,2
1371,Ibis Budget London Whitechapel - Brick Lane,1030792,1
1371,Ibis Rabat Agdal,669843,3
1371,Ibis Styles Manama Diplomatic Area,696491,1
1371,Inns Of Virginia - Arlington,118560,1
1371,Inntel Hotels Amsterdam Centre,127286,3
1371,JW Marriott Austin,470583,1
1371,Jaz Tour Khalef,332635,3
1371,Kickapoo Lucky Eagle Casino Hotel,440446,1
1371,Knights Inn Pasco,261079,1
1371,Knights Inn Trevose,202816,4
1371,Kompose Boutique Hotel,1700179065,4
1371,Le St Martin Hotel Particulier Montreal,339478,1
1371,Leonardo Hotel Nottingham,233669,2
1371,MGM Grand Hotel & Casino,108540,1
1371,Mama Shelter Roma,1700196118,1
1371,Margaritaville Hollywood Beach Resort,492289,3
1371,Mercure Chester Abbots Well Hotel,138997,1
1371,Microtel Inn & Suites By Wyndham Pittsburgh Airport,187017,2
1371,"My Place Hotel - Missoula, MT",515941,1
1371,NH Lyon Airport,359355,1
1371,Novotel Miami Brickell,565892,1
1371,OYO Hotel Memphis TN I-40,108297,1
1371,"OYO Waterfront Hotel- Cape Coral/Fort Myers, FL",264854,1
1371,Ocean Casino Resort,424048,2
1371,Ocean Villas Of Deerfield,530443,1
1371,Paris Las Vegas Resort & Casino,161293,1
1371,Park Inn By Radisson Berlin Alexanderplatz,130899,1
1371,Park Inn By Radisson Salt Lake City Midvale,221177,1
1371,Porto Greco Village Beach Hotel,421191,1
1371,Pullman Budapest,1700101904,1
1371,Quality Inn & Suites Greenville - Haywood Mall,110009,3
1371,Quality Inn Kingsport,195137,1
1371,Quality Inn Miami Airport - Doral,222210,1
1371,Radisson Blu Aqua Hotel Chicago,387367,1
1371,Red Roof Inn & Suites Mt Holly - McGuire AFB,357180,8
1371,Red Roof Inn Columbus - Ohio State Fairgrounds,189992,1
1371,Red Roof Inn PLUS+ Newark Liberty Airport - Carteret,263773,1
1371,Red Roof Inn PLUS+ Philadelphia Airport,127358,1
1371,Red Roof Inn PLUS+ Pittsburgh South - Airport,127370,1
1371,Red Roof PLUS+ Secaucus - Meadowlands - NYC,127179,1
1371,Ruby Louise Hotel Frankfurt,1700077518,1
1371,SLS South Beach,125203,1
1371,Seminole Hard Rock Hotel & Casino Hollywood,218786,2
1371,Sonesta Anaheim Resort Area,199426,3
1371,Sonesta Denver Downtown,131554,1
1371,Sonesta Select Phoenix Camelback,123408,1
1371,Sonesta Simply Suites Atlanta Gwinnett Place,146817,1
1371,Staybridge Suites Tysons - McLean,199624,1
1371,Super 8 By Wyndham Greensboro/Coliseum/Conv.,201229,2
1371,SureStay Hotel By Best Western Florence,143176,1
1371,SureStay Hotel By Best Western Greenville,250811,1
1371,SureStay Hotel By Best Western St. Pete Clearwater Airport,117768,1
1371,SureStay Plus Hotel By Best Western Hayward,142229,1
1371,SureStay Plus Hotel By Best Western Sacramento Cal Expo,550027,4
1371,SureStay Plus Hotel By Best Western Sacramento North,642965,1
1371,SureStay Plus Hotel By Best Western SeaTac Airport,1700230495,2
1371,The B Akasaka-Mitsuke,349747,2
1371,The Chicago Hotel Collection Magnificent Mile,122910,1
1371,The New Pioneer,371164,1
1371,The Ocean Key Resort,219074,1
1371,The Place,352029,1
1371,The Royal Sonesta Washington DC Dupont Circle,240093,1
1371,The Strathallan Rochester Hotel & Spa- A DoubleTree By Hilton,115224,1
1371,The Twin Fin Hotel,131234,1
1371,Thistle London Heathrow Terminal 5,143163,3
1371,Thistle London Hyde Park Kensington Gardens,225005,2
1371,Travelodge By Wyndham Juneau,112127,1
1371,Travelodge Inn & Suites By Wyndham Albany,324138,2
1371,Tru By Hilton Grove City Columbus,1700086929,3
1371,University Park Inn & Suites,186988,1
1371,"Woodwards White Mountain Resort, BW Signature Collection",322826,2
1371,Wyndham Columbus,108347,1
1371,Wyndham Grand Orlando Resort Bonnet Creek,388748,3
31,Allen Park Motor Lodge,690586,2
31,Alpine Inn And Suites,224083,1
31,Arizona Charlie's Boulder,140206,1
31,Ashland Springs Hotel,188336,1
31,Astala Lodge,813102,2
31,Aura Hotel,724389,1
31,Ayres Hotel Redlands,273807,1
31,Beach Haven - Near Pacific Beach Park,170518,2
31,Big 7 Motel,215049,1
31,Buckeye Inn Express,1700053675,1
31,Budget Inn,805103,1
31,Buena Vista Suites Orlando,133050,1
31,Butler Inn,202597,1
31,Columbus Grand Hotel & Banquet Center,134116,3
31,Commons Inn,376547,1
31,Coral Sands Inn,363625,1
31,Eden Roc Miami Beach,114060,1
31,Extended Stay America Suites Asheville Tunnel Rd,147447,1
31,Extended Stay America Suites Austin North Central,149462,3
31,Forty-Seven,1700275988,2
31,Glover Park Hotel Georgetown,126824,1
31,Handlery Hotel San Diego,114332,1
31,Home Suites Rotarismo,468598,1
31,HomeTowne Studios By Red Roof Austin,140071,1
31,Hotel Huntington Beach,174108,1
31,Inns Of Virginia - Arlington,118560,1
31,Jasper Hotel,1700193454,1
31,Knights Inn Madison Heights VA,202820,2
31,Kompose Boutique Hotel,1700179065,3
31,Laguna Hills Lodge,263998,1
31,Liberty Suites Hotel,463353,1
31,Live Casino & Hotel - Maryland,847502,1
31,Lloyd's On The River Country Inn By Oyo,1700176342,2
31,Lodge At Feather Falls Casino,578014,3
31,Mantra Melbourne Airport,321947,1
31,Miramare,280474,1
31,"Motel 6 Elko, NV",453415,1
31,"Motel 6 Grove City, OH",127073,2
31,Motel 6 Spring Hill FL Weeki Wachee,175372,1
31,Motel San Diego - In San Diego (Pacific Beach),653123,1
31,Nuvo Suites Hotel,544189,1
31,OYO Times Square,292875,1
31,Parry Sound Inn & Suites,568808,1
31,Pug Seal Polanco Allan Poe,562056,1
31,Quality Inn Harriman,267144,2
31,RACV Goldfields Resort,256471,1
31,ROY Hotel,1700245970,1
31,Red Roof Inn & Suites Newark - University,108896,2
31,Red Roof Inn & Suites Wilmington - New Castle,106892,1
31,Red Roof Inn Columbus - Ohio State Fairgrounds,189992,1
31,Red Roof Inn Columbus Northeast - Westerville,194282,2
31,Red Roof Inn Durham - Triangle Park,150770,1
31,Riviera Beach Resort,217128,1
31,Ruby Zoe Hotel London,1700308523,1
31,Sandman Signature Toronto Airport Hotel,258545,1
31,Sonesta Simply Suites Boston Braintree,147157,1
31,Spring River Ebbsfleet By Marston's Inns,922473,2
31,"Studio 6 El Paso, TX - East",747008,1
31,Thistle London Heathrow Terminal 5,143163,1
31,Travel Inn Motel,1700154174,1
31,Umbrella Hotel,567182,1
31,Virgin Hotels New York City,1700304998,1
319,88 Palms Hotel & Event Center,109584,1
319,Alexis Park All Suite Resort,114139,1
319,AmericInn By Wyndham Eau Claire,462375,1
319,Americas Best Value Inn Carson City,206156,1
319,Americas Best Value Inn Denver,112561,5
319,Arizona Grand Resort & Spa,119118,1
319,B Ocean Resort Fort Lauderdale,105641,1
319,Baymont By Wyndham Amarillo East,117785,1
319,Baymont By Wyndham Denver International Airport,337757,1
319,Baymont By Wyndham Franklin/Cool Springs,124534,1
319,Baymont By Wyndham Greenville Woodruff Rd,112610,1
319,Baymont By Wyndham Odessa University Area,233620,6
319,Best Western Plus Durham Hotel & Conference Centre,223241,2
319,Cambria Hotel Fort Mill,2180000,1
319,Caribe Hilton,113109,1
319,Casa Faena Miami Beach,172560,1
319,"Cielo Hotel Bishop - Mammoth, Ascend Hotel Collection",243370,1
319,Clarion Inn & Suites Dothan South,149299,1
319,Clarion Inn Pittsburgh Cranberry,119816,1
319,Comfort Inn & Suites Calhoun South,247919,1
319,Comfort Inn & Suites Near Route 66,151865,1
319,Comfort Inn Glenmont - Albany South,122400,2
319,Comfort Inn Largo-Washington DC East,129364,1
319,Comfort Inn Matteson - Chicago,134603,1
319,Comfort Inn Pentagon City,152916,1
319,Comfort Inn Syosset - Long Island,114323,2
319,Comfort Inn Virginia Horse Center,479822,2
319,Comfort Suites Bloomsburg,311282,1
319,Comfort Suites Fort Wayne - Southwest,117401,1
319,Comfort Suites Innsbrook - Short Pump,137869,3
319,Comfort Suites McDonough Atlanta South,335233,1
319,Comfort Suites Oakbrook Terrace Near Oakbrook Center,122544,1
319,Comfort Suites Pittsburgh Airport,200303,1
319,Comfort Suites West Dallas - Cockrell Hill,308459,1
319,"Country Inn & Suites By Radisson, Bloomington At Mall Of America, MN",108776,1
319,"Country Inn & Suites By Radisson, Madison West, WI",223255,1
319,"Country Inn & Suites By Radisson, Richmond West At I-64, VA",313068,1
319,"Country Inn & Suites By Radisson, Washington, D.C. East - Capitol Heights, MD",255516,1
319,Days Inn & Suites By Wyndham Cherry Hill - Philadelphia,128617,1
319,Days Inn & Suites By Wyndham Milwaukee,327047,1
319,Days Inn By Wyndham Crystal River,121406,4
319,Days Inn By Wyndham Downtown Aiken,116510,4
319,Days Inn By Wyndham Montrose,131496,3
319,Days Inn By Wyndham Moose Jaw,218652,1
319,DoubleTree Beach Resort By Hilton Tampa Bay - North Redingto,111576,1
319,DoubleTree By Hilton Esplanade Darwin,127962,1
319,DoubleTree By Hilton New York Downtown,360465,2
319,Econo Lodge Byron - Warner Robins,219165,1
319,Econo Lodge Cranston - Providence,120797,1
319,Econo Lodge Midvale,454141,1
319,Econo Lodge New Reno-Sparks Convention Center,194572,1
319,Econo Lodge Petersburg - Fort Lee,202846,1
319,Embassy Suites By Hilton Las Vegas,138633,2
319,Embassy Suites By Hilton New Orleans,110836,1
319,Extended Stay America Suites Seattle Everett North,133204,1
319,Garden Inn,439866,1
319,Golden Nugget Las Vegas Hotel & Casino,152625,1
319,Grand Bavaro Princess - All Inclusive,273392,1
319,Hampton Inn Marathon - Florida Keys,203824,1
319,Hampton Inn Pawtucket,127145,1
319,Hampton Inn Philadelphia/Voorhees,457449,2
319,Harrah's Kansas City Hotel And Casino,227301,1
319,Hilton Fort Lauderdale Marina,163353,1
319,Hilton Garden Inn Kauai Wailua Bay,149368,1
319,Hilton New York Times Square,163777,1
319,Hilton Vacation Club Cabo Azul Los Cabos,256412,5
319,HomeTowne Studios By Red Roof Austin,140071,2
319,HomeTowne Studios By Red Roof Colorado Springs - Airport,140037,3
319,HomeTowne Studios By Red Roof Dallas - Mesquite,150551,1
319,HomeTowne Studios By Red Roof Denver - Airport/ Aurora,150523,1
319,HomeTowne Studios By Red Roof Spokane - Valley,150556,2
319,Hotel Saint-Laurent Montreal,204685,1
319,Howard Johnson By Wyndham Niagara Falls,127069,1
319,Howard Johnson By Wyndham Salinas,151585,1
319,INNSiDE By Meliá Palma Bosque,128547,1
319,Ibis Budget Manchester Salford Quays,435127,1
319,Ibis Budget Sydney Olympic Park,486841,3
319,Ibis London Heathrow Airport,177940,1
319,Ibis Milano Centro,231506,3
319,Knights Inn Trevose,202816,3
319,Kona Seaside Hotel,125919,1
319,La Quinta Inn & Suites By Wyndham Dallas - Richardson,678215,4
319,La Quinta Inn & Suites By Wyndham Islip - MacArthur Airport,242093,1
319,La Quinta Inn By Wyndham St. Louis Hazelwood - Airport North,134900,1
319,"La Quinta Resort & Club, Curio Collection By Hilton",129979,2
319,LeLux Hotel,228854,1
319,Luxor Hotel And Casino,122212,1
319,MGM Grand Hotel & Casino,108540,11
319,Mercure Maidstone Great Danes Hotel,139090,2
319,Mercure North Melbourne,191075,6
319,Microtel Inn & Suites By Wyndham Augusta/Riverwatch,220347,3
319,Microtel Inn By Wyndham Charlotte/University Place,180883,1
319,Microtel Inn By Wyndham Henrietta/Rochester,185171,1
319,New Victorian Inn & Suites,112479,1
319,North Miami Beach Gardens Inn & Suites,169996,1
319,Novotel Edinburgh Park,260473,2
319,Novotel London West,143566,1
319,Novotel Melbourne South Wharf,751728,2
319,"Oasis Hotel & Conv Center, Ascend Hotel Collection",221818,1
319,Ocean Sky Hotel And Resort,141741,1
319,Park Inn By Radisson Salt Lake City Midvale,221177,2
319,Park Manor Hotel,243860,1
319,Plaza Hotel Fort Lauderdale,141900,6
319,Quality Inn,119678,1
319,Quality Inn,201442,1
319,Quality Inn & Suites,131721,1
319,Quality Inn & Suites,143192,1
319,Quality Inn & Suites,232435,1
319,Quality Inn & Suites Florence,126769,1
319,Quality Inn & Suites Lehigh Acres Fort Myers,309361,1
319,Quality Inn & Suites Millville Vineland,210946,1
319,Quality Inn & Suites Quakertown-Allentown,117035,1
319,Quality Inn & Suites University Fort Collins,135750,1
319,Quality Inn Chester - South Richmond,175880,1
319,Quality Inn Downtown Historic District,149601,1
319,Quality Inn Duluth - Atlanta Northeast,119320,1
319,Quality Inn Miami Airport - Doral,222210,1
319,Quality Inn Niagara Falls,130229,1
319,Quality Inn Richfield I-70,109826,1
319,Quality Inn Richmond Airport,132292,1
319,Quality Inn Thornburg,152534,1
319,Quality Inn Wayne - Fairfield Area,107955,2
319,Quality Suites Whitby,141587,1
319,Radisson Hotel Portland Airport,120629,1
319,Radisson Hotel Salt Lake City Downtown,112047,1
319,Radisson Hotel Schaumburg,108342,1
319,Radisson RED Minneapolis Downtown,630471,1
319,Radisson Toronto Airport West,266224,1
319,Ramada By Wyndham Jacksonville I-95 By Butler BLVD,107347,1
319,Ramada By Wyndham Pasadena,165471,1
319,Red Roof Inn & Suites Mt Holly - McGuire AFB,357180,6
319,Red Roof Inn & Suites Newark - University,108896,2
319,Red Roof Inn Columbus - Ohio State Fairgrounds,189992,4
319,Red Roof Inn Fargo - I-94/ Medical Center,133862,3
319,Red Roof Inn Murfreesboro,150887,2
319,Red Roof Inn PLUS+ Baltimore - Washington DC/BWI South,150720,1
319,Red Roof Inn PLUS+ Chicago - Naperville,127402,2
319,Red Roof Inn PLUS+ Nashville Airport,127496,1
319,Red Roof Inn PLUS+ Newark Liberty Airport - Carteret,263773,1
319,Red Roof Inn PLUS+ Philadelphia Airport,127358,1
319,Red Roof Inn PLUS+ Pittsburgh East - Monroeville,127392,1
319,Red Roof Inn PLUS+ West Palm Beach,115788,1
319,Red Roof Inn PLUS+ Wilmington - Newark,227974,4
319,Red Roof Inn Philadelphia - Trevose,127368,1
319,Red Roof Inn Tucson North - Marana,124907,3
319,Red Roof Inn Virginia Beach,150931,1
319,Red Roof Inn Virginia Beach - Norfolk Airport,142023,1
319,Red Roof Inn Washington DC - Laurel,127141,3
319,Red Roof Inn York Downtown,267505,1
319,Red Roof PLUS+ Atlanta - Buckhead,127352,2
319,Red Roof PLUS+ Chicago - Hoffman Estates,127400,1
319,Red Roof PLUS+ Washington DC - Oxon Hill,127507,2
319,Robert Treat Hotel,124705,1
319,Rodeway Inn,240959,1
319,Rodeway Inn,514014,1
319,Rodeway Inn,1700146504,1
319,Rodeway Inn & Suites Lewisville I-35,237349,1
319,Rodeway Inn Fairgrounds-Casino,402218,3
319,Rodeway Inn Greeley,252825,1
319,Rodeway Inn Lyons - La Grange,251582,1
319,Rodeway Inn Monterey Near Fairgrounds,212232,1
319,Sleep Inn & Suites Palatka North,256495,1
319,Sleep Inn Little River - North Myrtle Beach,143124,1
319,Sleep Inn Woodbridge,150410,1
319,Sonesta ES Suites Detroit Warren,122411,1
319,Sonesta San Jose - Milpitas,142137,2
319,Sonesta Select Arlington Rosslyn,128702,1
319,Sonesta Simply Suites Stafford,149481,1
319,Suburban Studios,208559,1
319,Super 8 By Wyndham Aurora/Naperville Area,186522,1
319,Super 8 By Wyndham Cheyenne WY,202129,1
319,Super 8 By Wyndham Deerfield - Northbrook,127415,1
319,Super 8 By Wyndham Liverpool/Clay/Syracuse Area,200365,1
319,Super 8 By Wyndham Manassas,234764,1
319,The D Las Vegas,110925,1
319,The Essex Resort & Spa,130690,1
319,The Hotel Zags Portland,133652,1
319,The Inn At Saint Mary's,131139,1
319,The LINE Hotel,129339,1
319,Wingate By Wyndham Baltimore BWI Airport,113763,2
319,Wingate By Wyndham Greenwood Village/Denver Tech,216619,1
319,"Winter The Dolphins Beach Club, Ascend Hotel Collection",108664,1
319,Wyndham Columbus,108347,1
431,Alpine Inn And Suites,224083,1
431,"Amedia Express Bielefeld, Trademark Collection By Wyndham",459729,1
431,American Inn North Kansas City,460694,1
431,Americas Best Value Inn & Suites Anchorage Airport,199007,1
431,Americas Best Value Inn Goldsboro,218122,5
431,Art Hotel Laguna Beach,194470,2
431,Ashmore Inn & Suites,213028,1
431,Bandon Inn,1700223446,1
431,Banyan Tree Mayakoba,279248,2
431,Best Western Executive Hotel Of New Haven-West Haven,116312,1
431,Best Western Fallon Inn & Suites,210566,1
431,Best Western Plus The Charles Hotel,129468,1
431,Buckeye Inn Express,1700053675,1
431,Budget Host Inn,119713,4
431,Canopy By Hilton Boston Downtown,1700233463,4
431,Clarion Inn & Suites Miami International Airport,121357,1
431,Clarion Inn Columbia Airport,202166,2
431,Clarion Inn Renton-Seattle,143294,2
431,Comfort Inn & Suites Scarborough-Portland,270323,1
431,Comfort Inn & Suites South,169016,1
431,Comfort Inn Pensacola Near NAS Corry Station,485886,1
431,Comfort Suites Pineville - Ballantyne Area,152153,1
431,Coral Sands Inn,363625,1
431,Coratel Inn & Suites By Jasper Inver Grove Heights,1981467,1
431,"Country Inn & Suites By Radisson, Georgetown, KY",178315,1
431,"Country Inn & Suites By Radisson, Houston Northwest, TX",198102,2
431,"Country Inn & Suites By Radisson, Phoenix Airport, AZ",114202,1
431,"Country Inn & Suites By Radisson, Tifton, GA",325280,1
431,"Country Inn & Suites By Radisson, Washington, D.C. East - Capitol Heights, MD",255516,1
431,Courtyard By Marriott New Castle,1701618969,1
431,Crowne Plaza Ft. Myers Gulf Coast,272530,3
431,Days Inn & Suites By Wyndham Laredo,175509,1
431,Days Inn By Wyndham Hicksville Long Island,121613,1
431,Days Inn By Wyndham Orlando Conv. Center/International Dr,109477,1
431,Days Inn By Wyndham Springfield,115182,3
431,DeLorenzo's Studio Apartments,410064,1
431,Don Laughlin's Riverside Resort Hotel & Casino,226580,1
431,DoubleTree By Hilton Hartford Downtown,139247,2
431,DoubleTree By Hilton Somerset Hotel And Conference Center,132270,1
431,DoubleTree By Hilton Washington DC North/Gaithersburg,106128,2
431,Easyhotel South Kensington,770576,1
431,Eaton DC,169642,1
431,Econo Lodge,141541,1
431,Econo Lodge,579719,1
431,Econo Lodge Cranston - Providence,120797,1
431,Econo Lodge Fredericksburg Near I-95,213268,1
431,Econo Lodge Sturbridge Route 20,436232,1
431,Embassy Suites By Hilton Miami International Airport,127108,2
431,Espahotel Gran Via,316381,1
431,Evansville Inn & Suites By OYO,577470,1
431,Extended Stay America Suites Austin North Central,149462,3
431,Fairmont Monte Carlo,177987,2
431,Fawsley Hall,387771,2
431,Gideon Designhotel,539497,1
431,Golden Nugget Biloxi,225026,1
431,Good Hotel London,634044,1
431,Good Hotel London,1700440747,1
431,Grand Nikko Tokyo Bay Maihama,377818,2
431,Hampton Inn & Suites Brenham,333043,2
431,Hampton Inn & Suites Chesapeake-Square Mall,242099,1
431,Hampton Inn & Suites Columbus-Downtown,173868,1
431,Hampton Inn Dulles/Cascades,170395,1
431,Hampton Inn Lancaster,120973,2
431,Hard Rock Hotel Maldives,1631540,1
431,Harrah's Gulf Coast,269797,3
431,Harrah's Laughlin Beach Resort & Casino,139407,1
431,Hilton Alexandria Mark Center,114093,1
431,Hilton Checkers Los Angeles,109131,1
431,Hilton Garden Inn New York/Manhattan-Midtown East,451622,1
431,Hilton Garden Inn New York/Times Square Central,454244,2
431,"Hilton Garden Inn Phoenix Tempe, University Research Park",724019,1
431,Hilton Garden Inn South Padre Island,344738,1
431,Hilton Grand Vacations Club Ocean Enclave Myrtle Beach,230162,1
431,Hilton Lake Las Vegas Resort & Spa,207166,1
431,Hilton Long Beach,128064,2
431,Hilton Myrtle Beach Resort,148490,1
431,Hilton New York Times Square,163777,1
431,Hilton Suites Atlanta Perimeter,129669,1
431,Hilton Vacation Club Ocean Beach Club Virginia Beach,236921,1
431,Holiday Inn Express & Suites Bradley Airport,245355,1
431,Holiday Inn Express & Suites Brenham South,643235,3
431,Holiday Inn Express & Suites Salt Lake City West Valley,324931,1
431,Holiday Inn Express Howe By IHG,149820,1
431,Holiday Inn Hotel & Suites Anaheim,115382,1
431,Holiday Inn New York City - Times Square,528352,1
431,Hollywood Casino At Greektown,308748,1
431,Home2 Suites By Hilton Phoenix Downtown,1701618707,2
431,Home2 Suites By Hilton Taylor Detroit,2233077,1
431,HomeTowne Studios By Red Roof St. Louis - Airport/ N Lindbergh,130896,1
431,Hometown Inn North Hills,782732,1
431,Homewood Suites By Hilton Jacksonville-South/St. Johns Ctr.,228861,1
431,Hotel Atlantic,133587,1
431,Hotel B3 Virrey,407133,1
431,Hotel Indigo New Orleans French Quarter,193236,1
431,Hotel Rott,1700020988,1
431,Hotel Rössli,304215,1
431,Hotel Terrasse Royale,515940,1
431,Hotel Villa Igea,516907,1
431,Hotel Walhalla,329177,1
431,Hotel Warner,394825,1
431,Howard Johnson By Wyndham Tifton GA I-75,204955,2
431,Hyatt Regency Houston/Galleria,531074,2
431,Hôtel Gaythering - Gay Hotel - All Adults Welcome,450327,1
431,Isaacs Hotel Cork City,211943,3
431,Island Grand At TradeWinds,199022,1
431,Kingston Plantation Condos,198882,1
431,Kinzie Hotel,218070,1
431,Knights Inn Farmington Hills,202804,1
431,Knights Inn Trevose,202816,3
431,Kompose Boutique Hotel,1700179065,3
431,La Quinta Inn & Suites By Wyndham Clovis CA,1964640,1
431,La Quinta Inn & Suites By Wyndham Rockford,181869,1
431,La Quinta Inn & Suites By Wyndham Valdosta,1700296322,1
431,Lodge De La Montagne,310999,1
431,Longhorn Casino & Hotel,548300,1
431,MHO Hotel Bordentown,127689,1
431,MainStay Suites Northbrook Wheeling,164428,1
431,Mama Shelter Roma,1700196118,2
431,Mantra Melbourne Airport,321947,1
431,Mardi Gras Hotel & Casino,193214,1
431,Margaritaville Hollywood Beach Resort,492289,3
431,Market Hotel,398366,3
431,Mere Hotel,439292,1
431,Mondrian South Beach,272254,1
431,"Motel 6 Dallas, TX – Downtown",163264,1
431,Motel 6 Denver Thornton,454140,2
431,"Motel 6 Los Angeles, CA - Los Angeles - LAX",448932,3
431,"Motel 6 Thousand Oaks, CA",451453,1
431,"Motel 6 Tumwater, WA - Olympia",453406,1
431,Motel San Diego - In San Diego (Pacific Beach),653123,1
431,"My Place Hotel - Missoula, MT",515941,1
431,New York Hilton Midtown,112922,3
431,Novotel Melbourne South Wharf,751728,1
431,Novotel Paris Centre Tour Eiffel,116982,2
431,OYO Hotel & Casino Las Vegas,236148,1
431,Ocean Casino Resort,424048,1
431,Omni Dallas Hotel,385870,1
431,Omni Rancho Las Palmas Resort & Spa,106417,2
431,Omni Shoreham Hotel,109369,2
431,Park Tower Inn,542136,1
431,Parry Sound Inn & Suites,568808,1
431,Patuxent Inn,1717703,1
431,Pentire Hotel,350975,2
431,Premier Inns Metro Center,625637,1
431,Quality Inn,111226,1
431,Quality Inn,119678,1
431,Quality Inn,201442,3
431,Quality Inn,210152,1
431,Quality Inn & Suites Albuquerque North Near Balloon Fiesta Park,120020,2
431,Quality Inn & Suites Greenville - Haywood Mall,110009,5
431,Quality Inn Miami Airport - Doral,222210,5
431,Quality Inn Newton At I-80,131586,1
431,Quality Inn Tracy I-205,245090,1
431,Quality Suites Near West Acres,113900,1
431,Ramada By Wyndham East Orange,244885,1
431,Red Lion Inn & Suites Ontario,202110,1
431,Red Lion Inn & Suites Post Falls,211190,1
431,Red Roof Inn & Suites Mt Holly - McGuire AFB,357180,3
431,Red Roof Inn Baldwin,492652,1
431,Red Roof Inn Charlotte - Airport,211584,1
431,Red Roof Inn Columbus - Hebron,195052,2
431,Red Roof Inn Columbus - Ohio State Fairgrounds,189992,2
431,Red Roof Inn Columbus Northeast - Westerville,194282,1
431,"Red Roof Inn Hagerstown - Williamsport, MD",118280,2
431,Red Roof Inn PLUS+ Pittsburgh South - Airport,127370,1
431,Red Roof Inn Philadelphia - Trevose,127368,2
431,Red Roof Inn Rochester - Airport,458737,2
431,Red Roof Inn Virginia Beach,150931,1
431,Red Roof Inn Washington DC - Laurel,127141,1
431,Regency Inn & Suites DFW,185157,1
431,Rockwell East,851191,1
431,Rodeway Inn,195417,4
431,Rodeway Inn Lyons - La Grange,251582,2
431,Rodeway Inn San Diego Near SDSU,174079,1
431,Rosen Inn At Pointe Orlando,109725,1
431,Ruby Louise Hotel Frankfurt,1700077518,2
431,Ruby Zoe Hotel London,1700308523,1
431,"Sable At Navy Pier Chicago, Curio Collection By Hilton",1700163528,1
431,Scandic Kristiansand Bystranda,434439,1
431,SeaGarden Beach Resort - All Inclusive,450721,1
431,Serena Hotel,280170,1
431,Sleep Inn,112754,1
431,Sleep Inn Fort Mill Near Carowinds BLVD,135797,2
431,Sonesta Denver Downtown,131554,1
431,Sonesta Select Atlanta Duluth,119599,1
431,Sonesta Simply Suites Boston Braintree,147157,1
431,Staybridge Suites Tysons - McLean,199624,1
431,Studio City Court Yard Hotel,129698,1
431,Super 8 By Wyndham Beckley,234961,2
431,Super 8 By Wyndham Gardiner/Yellowstone Park Area,142179,1
431,Super 8 By Wyndham Greensboro/Coliseum/Conv.,201229,2
431,Super 8 By Wyndham North Bergen NJ/NYC Area,201844,1
431,Super 8 By Wyndham Pittsburgh Airport/Coraopolis Area,201390,2
431,Super Inn By Oyo Daytona Beach Near Airport,471157,2
431,The B Akasaka-Mitsuke,349747,3
431,The Caravelle Resort,228712,1
431,The Cosmopolitan Motel & Serviced Apartments,458111,2
431,The Inn Forza,625713,1
431,The Marker Key West Harbor Resort,476209,3
431,The New Pioneer,371164,1
431,"The Olde Barn Hotel & Spa, Sure Hotel Collection By Best Western",191673,1
431,The Place,352029,1
431,The Royal Sonesta Boston,152759,1
431,The Royal Sonesta Washington DC Dupont Circle,240093,2
431,The Victoria Hotel Melbourne,116557,1
431,TownePlace Suites By Marriott Champaign Urbana/Campustown,539038,1
431,TownePlace Suites By Marriott Toronto Northeast/Markham,476979,1
431,TownePlace Suites Gaithersburg By Marriott,218076,2
